"reporting_year","station_eu_code","date","NOX"
2020,"IT1897A",2020-01-09,14.765
2020,"IT1897A",2020-01-10,13.386
2020,"IT1897A",2020-01-11,11.903
2020,"IT1897A",2020-01-12,10.949
2020,"IT1897A",2020-01-13,15.722
2020,"IT1897A",2020-01-14,15.842
2020,"IT1897A",2020-01-15,14.607
2020,"IT1897A",2020-01-16,10.692
2020,"IT1897A",2020-01-17,11.874
2020,"IT1897A",2020-01-18,7.634
2020,"IT1897A",2020-01-19,6.989
2020,"IT1897A",2020-01-20,9.603
2020,"IT1897A",2020-01-21,15.108
2020,"IT1897A",2020-01-22,16.346
2020,"IT1897A",2020-01-23,18.301
2020,"IT1897A",2020-01-24,19.233
2020,"IT1897A",2020-01-25,16.343
2020,"IT1897A",2020-01-26,12.754
2020,"IT1897A",2020-01-27,17.526
2020,"IT1897A",2020-01-28,9.603
2020,"IT1897A",2020-01-29,11.541
2020,"IT1897A",2020-01-30,16.578
2020,"IT1897A",2020-01-31,11.711
2020,"IT1897A",2020-02-01,11.202
2020,"IT1897A",2020-02-02,9.683
2020,"IT1897A",2020-02-03,8.444
2020,"IT1897A",2020-02-04,-0.357
2020,"IT1897A",2020-02-05,3.64
2020,"IT1897A",2020-02-06,10.115
2020,"IT1897A",2020-02-07,13.675
2020,"IT1897A",2020-02-08,16.929
2020,"IT1897A",2020-02-09,14.146
2020,"IT1897A",2020-02-10,8.931
2020,"IT1897A",2020-02-11,2.55
2020,"IT1897A",2020-02-12,5.469
2020,"IT1897A",2020-02-13,3.506
2020,"IT1897A",2020-02-14,3.481
2020,"IT1897A",2020-02-15,3.77
2020,"IT1897A",2020-02-16,4.924
2020,"IT1897A",2020-02-17,7.325
2020,"IT1897A",2020-02-18,6.559
2020,"IT1897A",2020-02-19,6.287
2020,"IT1897A",2020-02-20,3.655
2020,"IT1897A",2020-02-21,6.86
2020,"IT1897A",2020-02-22,6.66
2020,"IT1897A",2020-02-23,2.262
2020,"IT1897A",2020-02-24,4.678
2020,"IT1897A",2020-02-25,13.809
2020,"IT1897A",2020-02-26,16.985
2020,"IT1897A",2020-02-27,17.649
2020,"IT1897A",2020-02-28,22.942
2020,"IT1897A",2020-02-29,20.221
2020,"IT1897A",2020-03-01,22.36
2020,"IT1897A",2020-03-02,20.278
2020,"IT1897A",2020-03-03,10.485
2020,"IT1897A",2020-03-04,12.261
2020,"IT1897A",2020-03-05,9.993
2020,"IT1897A",2020-03-06,7.417
2020,"IT1897A",2020-03-07,8.632
2020,"IT1897A",2020-03-08,8.137
2020,"IT1897A",2020-03-09,11.963
2020,"IT1897A",2020-03-10,9.337
2020,"IT1897A",2020-03-11,12.657
2020,"IT1897A",2020-03-12,6.492
2020,"IT1897A",2020-03-13,7.614
2020,"IT1897A",2020-03-14,6.872
2020,"IT1897A",2020-03-15,4.966
2020,"IT1897A",2020-03-16,7.025
2020,"IT1897A",2020-03-17,9.243
2020,"IT1897A",2020-03-18,9.977
2020,"IT1897A",2020-03-19,9.905
2020,"IT1897A",2020-03-20,8.859
2020,"IT1897A",2020-03-21,9.016
2020,"IT1897A",2020-03-22,7.652
2020,"IT1897A",2020-03-23,6.977
2020,"IT1897A",2020-03-24,8.455
2020,"IT1897A",2020-03-25,9.038
2020,"IT1897A",2020-03-26,8.268
2020,"IT1897A",2020-03-27,8.19
2020,"IT1897A",2020-03-28,8.255
2020,"IT1897A",2020-03-29,8.305
2020,"IT1897A",2020-03-30,9.451
2020,"IT1897A",2020-03-31,10.101
2020,"IT1897A",2020-04-01,2.536
2020,"IT1897A",2020-04-02,3.33
2020,"IT1897A",2020-04-03,3.973
2020,"IT1897A",2020-04-04,1.473
2020,"IT1897A",2020-04-05,1.115
2020,"IT1897A",2020-04-06,3.139
2020,"IT1897A",2020-04-07,2.064
2020,"IT1897A",2020-04-08,2.071
2020,"IT1897A",2020-04-09,1.502
2020,"IT1897A",2020-04-10,3.316
2020,"IT1897A",2020-04-11,5.202
2020,"IT1897A",2020-04-12,3.125
2020,"IT1897A",2020-04-13,2.642
2020,"IT1897A",2020-04-14,4.141
2020,"IT1897A",2020-04-15,3.775
2020,"IT1897A",2020-04-16,4.833
2020,"IT1897A",2020-04-17,4.676
2020,"IT1897A",2020-04-18,5.231
2020,"IT1897A",2020-04-19,3.673
2020,"IT1897A",2020-04-20,4.872
2020,"IT1897A",2020-04-21,4.004
2020,"IT1897A",2020-04-22,4.802
2020,"IT1897A",2020-04-23,4.782
2020,"IT1897A",2020-04-24,4.854
2020,"IT1897A",2020-04-25,2.428
2020,"IT1897A",2020-04-26,2.864
2020,"IT1897A",2020-04-27,3.627
2020,"IT1897A",2020-04-28,5.112
2020,"IT1897A",2020-04-29,3.598
2020,"IT1897A",2020-04-30,3.234
2020,"IT1897A",2020-05-01,2.042
2020,"IT1897A",2020-05-02,2.985
2020,"IT1897A",2020-05-03,2.603
2020,"IT1897A",2020-05-04,4.463
2020,"IT1897A",2020-05-05,3.207
2020,"IT1897A",2020-05-06,3.272
2020,"IT1897A",2020-05-07,3.733
2020,"IT1897A",2020-05-08,4.059
2020,"IT1897A",2020-05-09,3.819
2020,"IT1897A",2020-05-10,2.855
2020,"IT1897A",2020-05-11,2.573
2020,"IT1897A",2020-05-12,2.645
2020,"IT1897A",2020-05-13,2.783
2020,"IT1897A",2020-05-14,2.857
2020,"IT1897A",2020-05-15,3.262
2020,"IT1897A",2020-05-16,4.384
2020,"IT1897A",2020-05-17,3.154
2020,"IT1897A",2020-05-18,4.073
2020,"IT1897A",2020-05-19,4.597
2020,"IT1897A",2020-05-20,3.803
2020,"IT1897A",2020-05-21,3.604
2020,"IT1897A",2020-05-22,4.102
2020,"IT1897A",2020-05-23,3.176
2020,"IT1897A",2020-05-24,2.487
2020,"IT1897A",2020-05-25,3.146
2020,"IT1897A",2020-05-26,2.769
2020,"IT1897A",2020-05-27,3.347
2020,"IT1897A",2020-05-28,3.356
2020,"IT1897A",2020-05-29,3.472
2020,"IT1897A",2020-05-30,4.385
2020,"IT1897A",2020-05-31,2.895
2020,"IT1897A",2020-06-01,3.871
2020,"IT1897A",2020-06-02,3.134
2020,"IT1897A",2020-06-03,3.573
2020,"IT1897A",2020-06-04,2.424
2020,"IT1897A",2020-06-05,9.835
2020,"IT1897A",2020-06-06,6.758
2020,"IT1897A",2020-06-07,3.164
