"reporting_year","station_eu_code","date","value"
2020,"IT2282A","2020-01-01",67
2020,"IT2282A","2020-01-02",54
2020,"IT2282A","2020-01-03",43
2020,"IT2282A","2020-01-04",35
2020,"IT2282A","2020-01-05",36
2020,"IT2282A","2020-01-06",49
2020,"IT2282A","2020-01-07",38
2020,"IT2282A","2020-01-08",36
2020,"IT2282A","2020-01-09",46
2020,"IT2282A","2020-01-10",55
2020,"IT2282A","2020-01-11",39
2020,"IT2282A","2020-01-12",46
2020,"IT2282A","2020-01-13",72
2020,"IT2282A","2020-01-14",60
2020,"IT2282A","2020-01-15",77
2020,"IT2282A","2020-01-16",72
2020,"IT2282A","2020-01-17",51
2020,"IT2282A","2020-01-18",43
2020,"IT2282A","2020-01-19",34
2020,"IT2282A","2020-01-20",20
2020,"IT2282A","2020-01-21",35
2020,"IT2282A","2020-01-22",45
2020,"IT2282A","2020-01-23",71
2020,"IT2282A","2020-01-24",65
2020,"IT2282A","2020-01-25",76
2020,"IT2282A","2020-01-26",76
2020,"IT2282A","2020-01-27",71
2020,"IT2282A","2020-01-28",57
2020,"IT2282A","2020-01-29",31
2020,"IT2282A","2020-01-30",28
2020,"IT2282A","2020-01-31",54
2020,"IT2282A","2020-02-01",65
2020,"IT2282A","2020-02-02",41
2020,"IT2282A","2020-02-03",35
2020,"IT2282A","2020-02-04",32
2020,"IT2282A","2020-02-05",15
2020,"IT2282A","2020-02-06",25
2020,"IT2282A","2020-02-07",36
2020,"IT2282A","2020-02-08",52
2020,"IT2282A","2020-02-09",67
2020,"IT2282A","2020-02-10",63
2020,"IT2282A","2020-02-11",30
2020,"IT2282A","2020-02-12",16
2020,"IT2282A","2020-02-13",31
2020,"IT2282A","2020-02-14",33
2020,"IT2282A","2020-02-15",53
2020,"IT2282A","2020-02-16",72
2020,"IT2282A","2020-02-17",74
2020,"IT2282A","2020-02-18",56
2020,"IT2282A","2020-02-19",39
2020,"IT2282A","2020-02-20",28
2020,"IT2282A","2020-02-21",41
2020,"IT2282A","2020-02-22",60
2020,"IT2282A","2020-02-23",55
2020,"IT2282A","2020-02-24",56
2020,"IT2282A","2020-02-25",70
2020,"IT2282A","2020-02-26",36
2020,"IT2282A","2020-02-27",12
2020,"IT2282A","2020-02-28",17
2020,"IT2282A","2020-02-29",31
2020,"IT2282A","2020-03-01",43
2020,"IT2282A","2020-03-02",27
2020,"IT2282A","2020-03-03",14
2020,"IT2282A","2020-03-04",14
2020,"IT2282A","2020-03-05",29
2020,"IT2282A","2020-03-06",29
2020,"IT2282A","2020-03-07",15
2020,"IT2282A","2020-03-08",16
2020,"IT2282A","2020-03-09",31
2020,"IT2282A","2020-03-10",24
2020,"IT2282A","2020-03-11",21
2020,"IT2282A","2020-03-12",24
2020,"IT2282A","2020-03-13",14
2020,"IT2282A","2020-03-14",24
2020,"IT2282A","2020-03-15",21
2020,"IT2282A","2020-03-16",25
2020,"IT2282A","2020-03-17",40
2020,"IT2282A","2020-03-18",54
2020,"IT2282A","2020-03-19",38
2020,"IT2282A","2020-03-20",41
2020,"IT2282A","2020-03-21",35
2020,"IT2282A","2020-03-22",35
2020,"IT2282A","2020-03-23",21
2020,"IT2282A","2020-03-24",25
2020,"IT2282A","2020-03-25",22
2020,"IT2282A","2020-03-26",20
2020,"IT2282A","2020-03-27",23
2020,"IT2282A","2020-03-28",80
2020,"IT2282A","2020-03-29",90
2020,"IT2282A","2020-03-30",18
2020,"IT2282A","2020-03-31",14
2020,"IT2282A","2020-04-01",24
2020,"IT2282A","2020-04-02",36
2020,"IT2282A","2020-04-03",42
2020,"IT2282A","2020-04-04",46
2020,"IT2282A","2020-04-05",33
2020,"IT2282A","2020-04-06",31
2020,"IT2282A","2020-04-07",34
2020,"IT2282A","2020-04-08",34
2020,"IT2282A","2020-04-09",32
2020,"IT2282A","2020-04-10",29
2020,"IT2282A","2020-04-11",25
2020,"IT2282A","2020-04-12",20
2020,"IT2282A","2020-04-13",22
2020,"IT2282A","2020-04-14",34
2020,"IT2282A","2020-04-15",24
2020,"IT2282A","2020-04-16",31
2020,"IT2282A","2020-04-17",23
2020,"IT2282A","2020-04-18",26
2020,"IT2282A","2020-04-19",24
2020,"IT2282A","2020-04-20",21
2020,"IT2282A","2020-04-21",20
2020,"IT2282A","2020-04-22",22
2020,"IT2282A","2020-04-23",28
2020,"IT2282A","2020-04-24",29
2020,"IT2282A","2020-04-25",21
2020,"IT2282A","2020-04-26",16
2020,"IT2282A","2020-04-27",15
2020,"IT2282A","2020-04-28",13
2020,"IT2282A","2020-04-29",11
2020,"IT2282A","2020-04-30",18
2020,"IT2282A","2020-05-01",13
2020,"IT2282A","2020-05-02",11
2020,"IT2282A","2020-05-03",15
2020,"IT2282A","2020-05-04",17
2020,"IT2282A","2020-05-05",19
2020,"IT2282A","2020-05-06",24
2020,"IT2282A","2020-05-07",20
2020,"IT2282A","2020-05-08",29
2020,"IT2282A","2020-05-09",23
2020,"IT2282A","2020-05-10",17
2020,"IT2282A","2020-05-11",13
2020,"IT2282A","2020-05-12",15
2020,"IT2282A","2020-05-13",17
2020,"IT2282A","2020-05-14",22
2020,"IT2282A","2020-05-15",14
2020,"IT2282A","2020-05-16",20
2020,"IT2282A","2020-05-17",15
2020,"IT2282A","2020-05-18",21
2020,"IT2282A","2020-05-19",19
2020,"IT2282A","2020-05-20",22
2020,"IT2282A","2020-05-21",26
2020,"IT2282A","2020-05-22",35
2020,"IT2282A","2020-05-23",18
2020,"IT2282A","2020-05-24",14
2020,"IT2282A","2020-05-25",16
2020,"IT2282A","2020-05-26",18
2020,"IT2282A","2020-05-27",17
2020,"IT2282A","2020-05-28",24
2020,"IT2282A","2020-05-29",16
2020,"IT2282A","2020-05-30",19
2020,"IT2282A","2020-05-31",19
2020,"IT2282A","2020-06-01",26
2020,"IT2282A","2020-06-02",23
2020,"IT2282A","2020-06-03",16
2020,"IT2282A","2020-06-04",13
2020,"IT2282A","2020-06-05",13
2020,"IT2282A","2020-06-06",16
2020,"IT2282A","2020-06-07",12
2020,"IT2282A","2020-06-08",12
2020,"IT2282A","2020-06-09",11
2020,"IT2282A","2020-06-10",11
2020,"IT2282A","2020-06-11",18
2020,"IT2282A","2020-06-12",22
2020,"IT2282A","2020-06-13",15
2020,"IT2282A","2020-06-14",13
2020,"IT2282A","2020-06-15",18
2020,"IT2282A","2020-06-16",19
2020,"IT2282A","2020-06-17",10
2020,"IT2282A","2020-06-18",17
2020,"IT2282A","2020-06-19",13
2020,"IT2282A","2020-06-20",15
2020,"IT2282A","2020-06-21",10
2020,"IT2282A","2020-06-22",14
2020,"IT2282A","2020-06-23",16
2020,"IT2282A","2020-06-24",26
2020,"IT2282A","2020-06-25",24
2020,"IT2282A","2020-06-26",21
2020,"IT2282A","2020-06-27",21
2020,"IT2282A","2020-06-28",17
2020,"IT2282A","2020-06-29",24
2020,"IT2282A","2020-06-30",26
2020,"IT2282A","2020-07-01",18
2020,"IT2282A","2020-07-02",17
2020,"IT2282A","2020-07-03",14
2020,"IT2282A","2020-07-04",11
2020,"IT2282A","2020-07-05",20
2020,"IT2282A","2020-07-06",20
2020,"IT2282A","2020-07-07",18
2020,"IT2282A","2020-07-08",23
2020,"IT2282A","2020-07-09",28
2020,"IT2282A","2020-07-10",31
2020,"IT2282A","2020-07-11",16
2020,"IT2282A","2020-07-12",14
2020,"IT2282A","2020-07-13",17
2020,"IT2282A","2020-07-14",21
2020,"IT2282A","2020-07-15",21
2020,"IT2282A","2020-07-16",24
2020,"IT2282A","2020-07-17",26
2020,"IT2282A","2020-07-18",11
2020,"IT2282A","2020-07-19",16
2020,"IT2282A","2020-07-20",17
2020,"IT2282A","2020-07-21",22
2020,"IT2282A","2020-07-22",20
2020,"IT2282A","2020-07-23",20
2020,"IT2282A","2020-07-24",15
2020,"IT2282A","2020-07-25",16
2020,"IT2282A","2020-07-26",19
2020,"IT2282A","2020-07-27",21
2020,"IT2282A","2020-07-28",24
2020,"IT2282A","2020-07-29",23
2020,"IT2282A","2020-07-30",30
2020,"IT2282A","2020-07-31",25
2020,"IT2282A","2020-08-01",29
2020,"IT2282A","2020-08-02",19
2020,"IT2282A","2020-08-03",13
2020,"IT2282A","2020-08-04",13
2020,"IT2282A","2020-08-05",13
2020,"IT2282A","2020-08-06",16
2020,"IT2282A","2020-08-07",20
2020,"IT2282A","2020-08-08",26
2020,"IT2282A","2020-08-09",27
2020,"IT2282A","2020-08-10",28
2020,"IT2282A","2020-08-11",24
2020,"IT2282A","2020-08-12",29
2020,"IT2282A","2020-08-13",23
2020,"IT2282A","2020-08-14",21
2020,"IT2282A","2020-08-15",17
2020,"IT2282A","2020-08-16",18
2020,"IT2282A","2020-08-17",19
2020,"IT2282A","2020-08-18",16
2020,"IT2282A","2020-08-19",18
2020,"IT2282A","2020-08-20",22
2020,"IT2282A","2020-08-21",25
2020,"IT2282A","2020-08-22",25
2020,"IT2282A","2020-08-23",19
2020,"IT2282A","2020-08-24",15
2020,"IT2282A","2020-08-25",20
2020,"IT2282A","2020-08-26",22
2020,"IT2282A","2020-08-27",25
2020,"IT2282A","2020-08-28",28
2020,"IT2282A","2020-08-29",18
2020,"IT2282A","2020-08-30",14
2020,"IT2282A","2020-08-31",12
2020,"IT2168A","2020-01-01",81
2020,"IT2168A","2020-01-02",66
2020,"IT2168A","2020-01-03",89
2020,"IT2168A","2020-01-04",75
2020,"IT2168A","2020-01-05",54
2020,"IT2168A","2020-01-06",NA
2020,"IT2168A","2020-01-07",75
2020,"IT2168A","2020-01-08",74
2020,"IT2168A","2020-01-09",88
2020,"IT2168A","2020-01-10",73
2020,"IT2168A","2020-01-11",59
2020,"IT2168A","2020-01-12",56
2020,"IT2168A","2020-01-13",88
2020,"IT2168A","2020-01-14",94
2020,"IT2168A","2020-01-15",101
2020,"IT2168A","2020-01-16",102
2020,"IT2168A","2020-01-17",69
2020,"IT2168A","2020-01-18",21
2020,"IT2168A","2020-01-19",32
2020,"IT2168A","2020-01-20",22
2020,"IT2168A","2020-01-21",56
2020,"IT2168A","2020-01-22",74
2020,"IT2168A","2020-01-23",85
2020,"IT2168A","2020-01-24",106
2020,"IT2168A","2020-01-25",82
2020,"IT2168A","2020-01-26",91
2020,"IT2168A","2020-01-27",92
2020,"IT2168A","2020-01-28",73
2020,"IT2168A","2020-01-29",20
2020,"IT2168A","2020-01-30",48
2020,"IT2168A","2020-01-31",55
2020,"IT2168A","2020-02-01",68
2020,"IT2168A","2020-02-02",48
2020,"IT2168A","2020-02-03",54
2020,"IT2168A","2020-02-04",7
2020,"IT2168A","2020-02-05",20
2020,"IT2168A","2020-02-06",48
2020,"IT2168A","2020-02-07",57
2020,"IT2168A","2020-02-08",56
2020,"IT2168A","2020-02-09",74
2020,"IT2168A","2020-02-10",67
2020,"IT2168A","2020-02-11",NA
2020,"IT2168A","2020-02-12",9
2020,"IT2168A","2020-02-13",41
2020,"IT2168A","2020-02-14",59
2020,"IT2168A","2020-02-15",60
2020,"IT2168A","2020-02-16",85
2020,"IT2168A","2020-02-17",91
2020,"IT2168A","2020-02-18",64
2020,"IT2168A","2020-02-19",41
2020,"IT2168A","2020-02-20",36
2020,"IT2168A","2020-02-21",55
2020,"IT2168A","2020-02-22",77
2020,"IT2168A","2020-02-23",87
2020,"IT2168A","2020-02-24",54
2020,"IT2168A","2020-02-25",72
2020,"IT2168A","2020-02-26",12
2020,"IT2168A","2020-02-27",14
2020,"IT2168A","2020-02-28",18
2020,"IT2168A","2020-02-29",38
2020,"IT2168A","2020-03-01",41
2020,"IT2168A","2020-03-02",32
2020,"IT2168A","2020-03-03",8
2020,"IT2168A","2020-03-04",18
2020,"IT2168A","2020-03-05",29
2020,"IT2168A","2020-03-06",27
2020,"IT2168A","2020-03-07",20
2020,"IT2168A","2020-03-08",17
2020,"IT2168A","2020-03-09",33
2020,"IT2168A","2020-03-10",31
2020,"IT2168A","2020-03-11",34
2020,"IT2168A","2020-03-12",25
2020,"IT2168A","2020-03-13",15
2020,"IT2168A","2020-03-14",15
2020,"IT2168A","2020-03-15",17
2020,"IT2168A","2020-03-16",25
2020,"IT2168A","2020-03-17",38
2020,"IT2168A","2020-03-18",NA
2020,"IT2168A","2020-03-19",48
2020,"IT2168A","2020-03-20",43
2020,"IT2168A","2020-03-21",32
2020,"IT2168A","2020-03-22",35
2020,"IT2168A","2020-03-23",18
2020,"IT2168A","2020-03-24",21
2020,"IT2168A","2020-03-25",20
2020,"IT2168A","2020-03-26",17
2020,"IT2168A","2020-03-27",16
2020,"IT2168A","2020-03-28",44
2020,"IT2168A","2020-03-29",54
2020,"IT2168A","2020-03-30",20
2020,"IT2168A","2020-03-31",7
2020,"IT2168A","2020-04-01",17
2020,"IT2168A","2020-04-02",29
2020,"IT2168A","2020-04-03",37
2020,"IT2168A","2020-04-04",NA
2020,"IT2168A","2020-04-05",NA
2020,"IT2168A","2020-04-06",NA
2020,"IT2168A","2020-04-07",14
2020,"IT2168A","2020-04-08",26
2020,"IT2168A","2020-04-09",30
2020,"IT2168A","2020-04-10",21
2020,"IT2168A","2020-04-11",20
2020,"IT2168A","2020-04-12",19
2020,"IT2168A","2020-04-13",20
2020,"IT2168A","2020-04-14",28
2020,"IT2168A","2020-04-15",17
2020,"IT2168A","2020-04-16",31
2020,"IT2168A","2020-04-17",18
2020,"IT2168A","2020-04-18",23
2020,"IT2168A","2020-04-19",26
2020,"IT2168A","2020-04-20",9
2020,"IT2168A","2020-04-21",9
2020,"IT2168A","2020-04-22",13
2020,"IT2168A","2020-04-23",22
2020,"IT2168A","2020-04-24",24
2020,"IT2168A","2020-04-25",18
2020,"IT2168A","2020-04-26",20
2020,"IT2168A","2020-04-27",10
2020,"IT2168A","2020-04-28",3
2020,"IT2168A","2020-04-29",5
2020,"IT2168A","2020-04-30",11
2020,"IT2168A","2020-05-01",7
2020,"IT2168A","2020-05-02",3
2020,"IT2168A","2020-05-03",2
2020,"IT2168A","2020-05-04",15
2020,"IT2168A","2020-05-05",17
2020,"IT2168A","2020-05-06",18
2020,"IT2168A","2020-05-07",17
2020,"IT2168A","2020-05-08",32
2020,"IT2168A","2020-05-09",15
2020,"IT2168A","2020-05-10",14
2020,"IT2168A","2020-05-11",4
2020,"IT2168A","2020-05-12",6
2020,"IT2168A","2020-05-13",9
2020,"IT2168A","2020-05-14",9
2020,"IT2168A","2020-05-15",NA
2020,"IT2168A","2020-05-16",NA
2020,"IT2168A","2020-05-17",5
2020,"IT2168A","2020-05-18",16
2020,"IT2168A","2020-05-19",11
2020,"IT2168A","2020-05-20",14
2020,"IT2168A","2020-05-21",19
2020,"IT2168A","2020-05-22",21
2020,"IT2168A","2020-05-23",21
2020,"IT2168A","2020-05-24",12
2020,"IT2168A","2020-05-25",14
2020,"IT2168A","2020-05-26",21
2020,"IT2168A","2020-05-27",16
2020,"IT2168A","2020-05-28",24
2020,"IT2168A","2020-05-29",13
2020,"IT2168A","2020-05-30",18
2020,"IT2168A","2020-05-31",15
2020,"IT2168A","2020-06-01",20
2020,"IT2168A","2020-06-02",19
2020,"IT2168A","2020-06-03",17
2020,"IT2168A","2020-06-04",10
2020,"IT2168A","2020-06-05",6
2020,"IT2168A","2020-06-06",13
2020,"IT2168A","2020-06-07",4
2020,"IT2168A","2020-06-08",2
2020,"IT2168A","2020-06-09",NA
2020,"IT2168A","2020-06-10",7
2020,"IT2168A","2020-06-11",8
2020,"IT2168A","2020-06-12",8
2020,"IT2168A","2020-06-13",4
2020,"IT2168A","2020-06-14",7
2020,"IT2168A","2020-06-15",6
2020,"IT2168A","2020-06-16",20
2020,"IT2168A","2020-06-17",NA
2020,"IT2168A","2020-06-18",NA
2020,"IT2168A","2020-06-19",8
2020,"IT2168A","2020-06-20",14
2020,"IT2168A","2020-06-21",11
2020,"IT2168A","2020-06-22",18
2020,"IT2168A","2020-06-23",21
2020,"IT2168A","2020-06-24",22
2020,"IT2168A","2020-06-25",24
2020,"IT2168A","2020-06-26",24
2020,"IT2168A","2020-06-27",22
2020,"IT2168A","2020-06-28",33
2020,"IT2168A","2020-06-29",26
2020,"IT2168A","2020-06-30",26
2020,"IT2168A","2020-07-01",22
2020,"IT2168A","2020-07-02",17
2020,"IT2168A","2020-07-03",12
2020,"IT2168A","2020-07-04",7
2020,"IT2168A","2020-07-05",12
2020,"IT2168A","2020-07-06",17
2020,"IT2168A","2020-07-07",13
2020,"IT2168A","2020-07-08",NA
2020,"IT2168A","2020-07-09",25
2020,"IT2168A","2020-07-10",26
2020,"IT2168A","2020-07-11",18
2020,"IT2168A","2020-07-12",5
2020,"IT2168A","2020-07-13",13
2020,"IT2168A","2020-07-14",16
2020,"IT2168A","2020-07-15",24
2020,"IT2168A","2020-07-16",20
2020,"IT2168A","2020-07-17",16
2020,"IT2168A","2020-07-18",7
2020,"IT2168A","2020-07-19",10
2020,"IT2168A","2020-07-20",17
2020,"IT2168A","2020-07-21",19
2020,"IT2168A","2020-07-22",20
2020,"IT2168A","2020-07-23",17
2020,"IT2168A","2020-07-24",13
2020,"IT2168A","2020-07-25",6
2020,"IT2168A","2020-07-26",13
2020,"IT2168A","2020-07-27",18
2020,"IT2168A","2020-07-28",23
2020,"IT2168A","2020-07-29",25
2020,"IT2168A","2020-07-30",28
2020,"IT2168A","2020-07-31",27
2020,"IT2168A","2020-08-01",27
2020,"IT2168A","2020-08-02",15
2020,"IT2168A","2020-08-03",11
2020,"IT2168A","2020-08-04",7
2020,"IT2168A","2020-08-05",7
2020,"IT2168A","2020-08-06",13
2020,"IT2168A","2020-08-07",17
2020,"IT2168A","2020-08-08",19
2020,"IT2168A","2020-08-09",20
2020,"IT2168A","2020-08-10",24
2020,"IT2168A","2020-08-11",21
2020,"IT2168A","2020-08-12",22
2020,"IT2168A","2020-08-13",NA
2020,"IT2168A","2020-08-14",NA
2020,"IT2168A","2020-08-15",NA
2020,"IT2168A","2020-08-16",NA
2020,"IT2168A","2020-08-17",NA
2020,"IT2168A","2020-08-18",13
2020,"IT2168A","2020-08-19",17
2020,"IT2168A","2020-08-20",18
2020,"IT2168A","2020-08-21",20
2020,"IT2168A","2020-08-22",22
2020,"IT2168A","2020-08-23",15
2020,"IT2168A","2020-08-24",8
2020,"IT2168A","2020-08-25",15
2020,"IT2168A","2020-08-26",25
2020,"IT2168A","2020-08-27",22
2020,"IT2168A","2020-08-28",20
2020,"IT2168A","2020-08-29",7
2020,"IT2168A","2020-08-30",NA
2020,"IT2168A","2020-08-31",8
2020,"IT2120A","2020-01-01",73
2020,"IT2120A","2020-01-02",53
2020,"IT2120A","2020-01-03",77
2020,"IT2120A","2020-01-04",66
2020,"IT2120A","2020-01-05",43
2020,"IT2120A","2020-01-06",51
2020,"IT2120A","2020-01-07",78
2020,"IT2120A","2020-01-08",68
2020,"IT2120A","2020-01-09",86
2020,"IT2120A","2020-01-10",65
2020,"IT2120A","2020-01-11",60
2020,"IT2120A","2020-01-12",52
2020,"IT2120A","2020-01-13",76
2020,"IT2120A","2020-01-14",86
2020,"IT2120A","2020-01-15",88
2020,"IT2120A","2020-01-16",84
2020,"IT2120A","2020-01-17",61
2020,"IT2120A","2020-01-18",21
2020,"IT2120A","2020-01-19",28
2020,"IT2120A","2020-01-20",23
2020,"IT2120A","2020-01-21",46
2020,"IT2120A","2020-01-22",69
2020,"IT2120A","2020-01-23",70
2020,"IT2120A","2020-01-24",89
2020,"IT2120A","2020-01-25",82
2020,"IT2120A","2020-01-26",81
2020,"IT2120A","2020-01-27",83
2020,"IT2120A","2020-01-28",59
2020,"IT2120A","2020-01-29",17
2020,"IT2120A","2020-01-30",43
2020,"IT2120A","2020-01-31",49
2020,"IT2120A","2020-02-01",63
2020,"IT2120A","2020-02-02",46
2020,"IT2120A","2020-02-03",50
2020,"IT2120A","2020-02-04",9
2020,"IT2120A","2020-02-05",NA
2020,"IT2120A","2020-02-06",NA
2020,"IT2120A","2020-02-07",NA
2020,"IT2120A","2020-02-08",43
2020,"IT2120A","2020-02-09",57
2020,"IT2120A","2020-02-10",59
2020,"IT2120A","2020-02-11",6
2020,"IT2120A","2020-02-12",8
2020,"IT2120A","2020-02-13",31
2020,"IT2120A","2020-02-14",45
2020,"IT2120A","2020-02-15",51
2020,"IT2120A","2020-02-16",72
2020,"IT2120A","2020-02-17",78
2020,"IT2120A","2020-02-18",62
2020,"IT2120A","2020-02-19",27
2020,"IT2120A","2020-02-20",29
2020,"IT2120A","2020-02-21",47
2020,"IT2120A","2020-02-22",69
2020,"IT2120A","2020-02-23",77
2020,"IT2120A","2020-02-24",52
2020,"IT2120A","2020-02-25",69
2020,"IT2120A","2020-02-26",14
2020,"IT2120A","2020-02-27",10
2020,"IT2120A","2020-02-28",17
2020,"IT2120A","2020-02-29",29
2020,"IT2120A","2020-03-01",36
2020,"IT2120A","2020-03-02",30
2020,"IT2120A","2020-03-03",8
2020,"IT2120A","2020-03-04",17
2020,"IT2120A","2020-03-05",22
2020,"IT2120A","2020-03-06",23
2020,"IT2120A","2020-03-07",21
2020,"IT2120A","2020-03-08",13
2020,"IT2120A","2020-03-09",28
2020,"IT2120A","2020-03-10",30
2020,"IT2120A","2020-03-11",30
2020,"IT2120A","2020-03-12",21
2020,"IT2120A","2020-03-13",19
2020,"IT2120A","2020-03-14",18
2020,"IT2120A","2020-03-15",17
2020,"IT2120A","2020-03-16",26
2020,"IT2120A","2020-03-17",35
2020,"IT2120A","2020-03-18",41
2020,"IT2120A","2020-03-19",40
2020,"IT2120A","2020-03-20",33
2020,"IT2120A","2020-03-21",29
2020,"IT2120A","2020-03-22",32
2020,"IT2120A","2020-03-23",14
2020,"IT2120A","2020-03-24",18
2020,"IT2120A","2020-03-25",17
2020,"IT2120A","2020-03-26",16
2020,"IT2120A","2020-03-27",15
2020,"IT2120A","2020-03-28",39
2020,"IT2120A","2020-03-29",53
2020,"IT2120A","2020-03-30",21
2020,"IT2120A","2020-03-31",10
2020,"IT2120A","2020-04-01",20
2020,"IT2120A","2020-04-02",28
2020,"IT2120A","2020-04-03",33
2020,"IT2120A","2020-04-04",30
2020,"IT2120A","2020-04-05",28
2020,"IT2120A","2020-04-06",26
2020,"IT2120A","2020-04-07",24
2020,"IT2120A","2020-04-08",20
2020,"IT2120A","2020-04-09",25
2020,"IT2120A","2020-04-10",23
2020,"IT2120A","2020-04-11",20
2020,"IT2120A","2020-04-12",15
2020,"IT2120A","2020-04-13",15
2020,"IT2120A","2020-04-14",21
2020,"IT2120A","2020-04-15",14
2020,"IT2120A","2020-04-16",22
2020,"IT2120A","2020-04-17",19
2020,"IT2120A","2020-04-18",22
2020,"IT2120A","2020-04-19",22
2020,"IT2120A","2020-04-20",13
2020,"IT2120A","2020-04-21",9
2020,"IT2120A","2020-04-22",14
2020,"IT2120A","2020-04-23",19
2020,"IT2120A","2020-04-24",20
2020,"IT2120A","2020-04-25",17
2020,"IT2120A","2020-04-26",14
2020,"IT2120A","2020-04-27",13
2020,"IT2120A","2020-04-28",6
2020,"IT2120A","2020-04-29",7
2020,"IT2120A","2020-04-30",15
2020,"IT2120A","2020-05-01",9
2020,"IT2120A","2020-05-02",5
2020,"IT2120A","2020-05-03",5
2020,"IT2120A","2020-05-04",10
2020,"IT2120A","2020-05-05",16
2020,"IT2120A","2020-05-06",17
2020,"IT2120A","2020-05-07",16
2020,"IT2120A","2020-05-08",20
2020,"IT2120A","2020-05-09",15
2020,"IT2120A","2020-05-10",11
2020,"IT2120A","2020-05-11",5
2020,"IT2120A","2020-05-12",8
2020,"IT2120A","2020-05-13",10
