"reporting_year","station_eu_code","date","SO2"
2020,"IT2059A",2020-05-07,1.3683
2020,"IT2059A",2020-05-08,1.3926
2020,"IT2059A",2020-05-09,1.756
2020,"IT2059A",2020-05-10,1.7164
2020,"IT2059A",2020-05-11,0.7896
2020,"IT2059A",2020-05-12,1.5096
2020,"IT2059A",2020-05-13,1.7521
2020,"IT2059A",2020-05-14,1.9988
2020,"IT2059A",2020-05-15,0.7359
2020,"IT2059A",2020-05-16,2.2834
2020,"IT2059A",2020-05-17,1.5561
2020,"IT2059A",2020-05-18,2.5342
2020,"IT2059A",2020-05-19,2.6826
2020,"IT2059A",2020-05-20,1.7364
2020,"IT2059A",2020-05-21,1.4324
2020,"IT2059A",2020-05-22,1.4949
2020,"IT2059A",2020-05-23,1.3735
2020,"IT2059A",2020-05-24,1.6595
2020,"IT2059A",2020-05-25,2.0782
2020,"IT2059A",2020-05-26,2.1238
2020,"IT2059A",2020-05-27,1.1546
2020,"IT2059A",2020-05-28,1.7107
2020,"IT2059A",2020-05-29,1.9414
2020,"IT2059A",2020-05-30,2.0955
2020,"IT2059A",2020-05-31,1.9649
2020,"IT2059A",2020-06-01,1.6876
2020,"IT2059A",2020-06-02,2.4303
2020,"IT2059A",2020-06-03,2.4544
2020,"IT2059A",2020-06-04,2.2715
2020,"IT2059A",2020-06-05,1.7158
2020,"IT2059A",2020-06-06,1.9674
2020,"IT2059A",2020-06-07,2.3103
2020,"IT2059A",2020-06-08,2.4384
2020,"IT2059A",2020-06-09,2.5075
2020,"IT2059A",2020-06-10,1.1729
2020,"IT2059A",2020-06-11,4.5455
2020,"IT2059A",2020-06-12,1.2825
2020,"IT2059A",2020-06-13,1.1295
2020,"IT2059A",2020-06-14,3.048
2020,"IT2059A",2020-06-15,0.4874
2020,"IT2059A",2020-06-18,0.7351
2020,"IT2059A",2020-06-19,0.4129
2020,"IT2059A",2020-06-20,0.0517
2020,"IT2059A",2020-06-21,0.2144
2020,"IT2059A",2020-06-22,0.1715
2020,"IT2059A",2020-06-23,0.0016
2020,"IT2059A",2020-06-24,0.2073
2020,"IT2059A",2020-06-25,0.5119
2020,"IT2059A",2020-06-26,0.3944
2020,"IT2059A",2020-06-27,0.2245
