"reporting_year","station_eu_code","date","NOX"
2020,"IT1753A",2020-05-24,4.2284
2020,"IT1753A",2020-05-25,15.4515
2020,"IT1753A",2020-05-26,8.5557
2020,"IT1753A",2020-05-27,12.854
2020,"IT1753A",2020-05-28,15.3177
2020,"IT1753A",2020-05-29,22.0232
2020,"IT1753A",2020-05-30,23.0742
2020,"IT1753A",2020-05-31,8.8349
2020,"IT1753A",2020-06-01,17.0774
2020,"IT1753A",2020-06-02,9.1309
2020,"IT1753A",2020-06-03,25.0635
2020,"IT1753A",2020-06-04,13.141
2020,"IT1753A",2020-06-05,12.2906
2020,"IT1753A",2020-06-06,18.8218
2020,"IT1753A",2020-06-07,5.8558
2020,"IT1753A",2020-06-08,20.1405
2020,"IT1753A",2020-06-09,15.9974
2020,"IT1753A",2020-06-10,16.5546
2020,"IT1753A",2020-06-11,14.5544
2020,"IT1753A",2020-06-12,15.9494
2020,"IT1753A",2020-06-13,12.1159
2020,"IT1753A",2020-06-14,5.8964
2020,"IT1753A",2020-06-15,18.3105
2020,"IT1753A",2020-06-16,28.2509
2020,"IT1753A",2020-06-17,15.5134
2020,"IT1753A",2020-06-18,9.4209
2020,"IT1753A",2020-06-19,20.5162
2020,"IT1753A",2020-06-20,17.8171
2020,"IT1753A",2020-06-21,7.3046
2020,"IT1753A",2020-06-22,23.9241
2020,"IT1753A",2020-06-23,20.4461
2020,"IT1753A",2020-06-24,25.69
2020,"IT1753A",2020-06-25,21.9126
2020,"IT1753A",2020-06-26,19.0269
2020,"IT1753A",2020-06-27,15.6113
2020,"IT1753A",2020-06-28,11.0638
2020,"IT1753A",2020-06-29,17.4106
2020,"IT1753A",2020-06-30,23.5483
2020,"IT1798A",2020-01-01,26.1392
2020,"IT1798A",2020-01-02,32.5913
2020,"IT1798A",2020-01-03,58.5194
2020,"IT1798A",2020-01-04,39.1114
2020,"IT1798A",2020-01-05,13.5262
2020,"IT1798A",2020-01-06,16.0276
2020,"IT1798A",2020-01-07,40.0708
2020,"IT1798A",2020-01-08,36.8198
2020,"IT1798A",2020-01-09,57.7405
2020,"IT1798A",2020-01-10,41.1901
2020,"IT1798A",2020-01-11,26.7991
2020,"IT1798A",2020-01-12,19.103
2020,"IT1798A",2020-01-13,41.3226
2020,"IT1798A",2020-01-14,38.1679
2020,"IT1798A",2020-01-15,41.13
2020,"IT1798A",2020-01-16,35.4401
2020,"IT1798A",2020-01-17,38.2072
2020,"IT1798A",2020-01-18,29.8416
2020,"IT1798A",2020-01-19,16.6112
2020,"IT1798A",2020-01-20,18.1455
2020,"IT1798A",2020-01-21,26.2127
2020,"IT1798A",2020-01-22,38.7387
2020,"IT1798A",2020-01-23,37.2537
2020,"IT1798A",2020-01-24,34.5744
2020,"IT1798A",2020-01-25,27.7152
2020,"IT1798A",2020-01-26,20.654
2020,"IT1798A",2020-01-27,29.16
2020,"IT1798A",2020-01-28,10.6692
2020,"IT1798A",2020-01-29,18.9519
2020,"IT1798A",2020-01-30,25.9556
2020,"IT1798A",2020-01-31,16.4885
2020,"IT1798A",2020-02-01,18.2546
2020,"IT1798A",2020-02-02,11.903
2020,"IT1798A",2020-02-03,19.4425
2020,"IT1798A",2020-02-04,13.7739
2020,"IT1798A",2020-02-05,10.9895
2020,"IT1798A",2020-02-06,12.3501
2020,"IT1798A",2020-02-07,45.0133
2020,"IT1798A",2020-02-08,42.2296
2020,"IT1798A",2020-02-09,22.336
2020,"IT1798A",2020-02-10,11.4203
2020,"IT1798A",2020-02-11,11.6172
2020,"IT1798A",2020-02-12,30.6445
2020,"IT1798A",2020-02-13,14.5495
2020,"IT1798A",2020-02-14,11.7556
2020,"IT1798A",2020-02-15,17.0864
2020,"IT1798A",2020-02-16,22.7213
2020,"IT1798A",2020-02-17,11.6433
2020,"IT1798A",2020-03-05,17.7512
2020,"IT1798A",2020-03-06,12.7788
2020,"IT1798A",2020-03-07,18.7133
2020,"IT1798A",2020-03-08,15.4674
2020,"IT1798A",2020-03-09,22.9247
2020,"IT1798A",2020-03-10,22.1861
2020,"IT1798A",2020-03-11,25.969
2020,"IT1798A",2020-03-12,16.5254
2020,"IT1798A",2020-03-13,18.6978
2020,"IT1798A",2020-03-14,18.3995
2020,"IT1798A",2020-03-15,12.0587
2020,"IT1798A",2020-03-16,16.0083
2020,"IT1798A",2020-03-17,19.8142
2020,"IT1798A",2020-03-18,18.9722
2020,"IT1798A",2020-03-19,23.0455
2020,"IT1798A",2020-03-20,21.0891
2020,"IT1798A",2020-03-21,20.2837
2020,"IT1798A",2020-03-22,14.0349
2020,"IT1798A",2020-03-23,12.8613
2020,"IT1798A",2020-03-24,14.2582
2020,"IT1798A",2020-03-25,16.8421
2020,"IT1798A",2020-03-26,18.0374
2020,"IT1798A",2020-03-27,13.5013
2020,"IT1798A",2020-03-28,15.0913
2020,"IT1798A",2020-03-29,14.8141
2020,"IT1798A",2020-03-30,20.0007
2020,"IT1798A",2020-03-31,13.8665
2020,"IT1798A",2020-04-01,11.7884
2020,"IT1798A",2020-04-02,16.6255
2020,"IT1798A",2020-04-03,18.7292
2020,"IT1798A",2020-04-04,13.6349
2020,"IT1798A",2020-04-05,11.9446
2020,"IT1798A",2020-04-06,20.6759
2020,"IT1798A",2020-04-07,18.5489
2020,"IT1798A",2020-04-08,21.5248
2020,"IT1798A",2020-04-09,21.7737
