"reporting_year","station_eu_code","date","C6H6"
2020,"IT1487A",2020-06-18,0.3652
2020,"IT1487A",2020-06-19,0.6
2020,"IT1487A",2020-06-20,0.613
2020,"IT1487A",2020-06-21,0.3957
2020,"IT1487A",2020-06-22,0.5217
2020,"IT1487A",2020-06-23,0.6111
2020,"IT1487A",2020-06-24,1.4429
2020,"IT1487A",2020-06-25,0.5696
2020,"IT1487A",2020-06-26,0.4
2020,"IT1487A",2020-06-27,0.4478
2020,"IT1487A",2020-06-28,0.3609
2020,"IT1487A",2020-06-29,0.6435
2020,"IT1487A",2020-06-30,0.5217
2020,"IT1491A",2020-01-01,2.8391
2020,"IT1491A",2020-01-02,1.9174
2020,"IT1491A",2020-01-03,6.4348
2020,"IT1491A",2020-01-04,8.2609
2020,"IT1491A",2020-01-05,2.087
2020,"IT1491A",2020-01-06,0.6609
2020,"IT1491A",2020-01-07,3.1609
2020,"IT1491A",2020-01-08,1.8391
2020,"IT1491A",2020-01-09,4.8
2020,"IT1491A",2020-01-10,5.8435
2020,"IT1491A",2020-01-11,4.013
2020,"IT1491A",2020-01-12,1.5
2020,"IT1491A",2020-01-13,3.0435
2020,"IT1491A",2020-01-14,5.2957
2020,"IT1491A",2020-01-15,4.4087
2020,"IT1491A",2020-01-16,3.287
2020,"IT1491A",2020-01-17,6.0217
2020,"IT1491A",2020-01-18,4.6913
2020,"IT1491A",2020-01-19,2.387
2020,"IT1491A",2020-01-20,1.3087
2020,"IT1491A",2020-01-21,1.8696
2020,"IT1491A",2020-01-22,3.4304
2020,"IT1491A",2020-01-23,6.7391
2020,"IT1491A",2020-01-24,3.4391
2020,"IT1491A",2020-01-25,5
2020,"IT1491A",2020-01-26,2.8783
2020,"IT1491A",2020-01-27,5.7913
2020,"IT1491A",2020-01-28,1.2174
2020,"IT1491A",2020-01-29,2.4957
2020,"IT1491A",2020-01-30,5.9696
2020,"IT1491A",2020-01-31,4.787
2020,"IT1491A",2020-02-01,3.1609
2020,"IT1491A",2020-02-02,1.9174
2020,"IT1491A",2020-02-03,1.8043
2020,"IT1491A",2020-02-04,1.7478
2020,"IT1491A",2020-02-05,0.6913
2020,"IT1491A",2020-02-06,0.6913
2020,"IT1491A",2020-02-07,2.5391
2020,"IT1491A",2020-02-08,4.2043
2020,"IT1491A",2020-02-09,2.8783
2020,"IT1491A",2020-02-10,1.6826
2020,"IT1491A",2020-02-11,1.2391
2020,"IT1491A",2020-02-12,2.4
2020,"IT1491A",2020-02-13,2.4565
2020,"IT1491A",2020-02-14,1.2727
2020,"IT1491A",2020-02-15,1.6913
2020,"IT1491A",2020-02-16,1.9652
2020,"IT1491A",2020-02-17,3.8217
2020,"IT1491A",2020-02-18,4.8783
2020,"IT1491A",2020-02-19,1.9435
2020,"IT1491A",2020-02-20,1.6043
2020,"IT1491A",2020-02-21,2.8
2020,"IT1491A",2020-02-22,1.5304
2020,"IT1491A",2020-02-23,2.2435
2020,"IT1491A",2020-02-24,1.9174
2020,"IT1491A",2020-02-25,0.987
2020,"IT1491A",2020-02-26,0.787
2020,"IT1491A",2020-02-27,1.0913
2020,"IT1491A",2020-02-28,0.8957
2020,"IT1491A",2020-02-29,1.1957
2020,"IT1491A",2020-03-01,0.9478
2020,"IT1491A",2020-03-02,0.8826
2020,"IT1491A",2020-03-03,1.4826
2020,"IT1491A",2020-03-04,1.7636
2020,"IT1491A",2020-03-05,1.3304
2020,"IT1491A",2020-03-06,1.0043
2020,"IT1491A",2020-03-07,1.0522
2020,"IT1491A",2020-03-08,1.1609
2020,"IT1491A",2020-03-09,1.5391
2020,"IT1491A",2020-03-10,1.1913
2020,"IT1491A",2020-03-11,2.2957
2020,"IT1491A",2020-03-12,1.2696
2020,"IT1491A",2020-03-13,1.4391
2020,"IT1491A",2020-03-14,1.0174
2020,"IT1491A",2020-03-15,0.5696
2020,"IT1491A",2020-03-16,0.8217
2020,"IT1491A",2020-03-17,1.3174
2020,"IT1491A",2020-03-18,1.2609
2020,"IT1491A",2020-03-19,2
2020,"IT1491A",2020-03-20,1.3217
2020,"IT1491A",2020-03-21,0.9739
2020,"IT1491A",2020-03-22,1.0348
2020,"IT1491A",2020-03-23,0.4
2020,"IT1491A",2020-03-24,0.4938
2020,"IT1491A",2020-03-25,0.4609
2020,"IT1491A",2020-03-26,0.213
2020,"IT1491A",2020-03-27,0.5652
2020,"IT1491A",2020-03-28,0.4478
2020,"IT1491A",2020-03-29,0.7348
2020,"IT1491A",2020-03-30,0.8217
2020,"IT1491A",2020-03-31,0.6783
2020,"IT1491A",2020-04-01,0.1522
2020,"IT1491A",2020-04-02,0.3304
2020,"IT1491A",2020-04-03,0.6043
2020,"IT1491A",2020-04-04,0.1435
2020,"IT1491A",2020-04-05,0.1478
2020,"IT1491A",2020-04-06,0.2957
2020,"IT1491A",2020-04-07,0.313
2020,"IT1491A",2020-04-08,0.3565
2020,"IT1491A",2020-04-09,0.6913
2020,"IT1491A",2020-04-10,0.5391
2020,"IT1491A",2020-04-11,0.5174
2020,"IT1491A",2020-04-12,0.187
2020,"IT1491A",2020-04-13,0.1565
2020,"IT1491A",2020-04-14,0.287
2020,"IT1491A",2020-04-15,0.1348
2020,"IT1491A",2020-04-16,0.1826
2020,"IT1491A",2020-04-17,0.4435
2020,"IT1491A",2020-04-18,0.1478
2020,"IT1491A",2020-04-19,0.113
2020,"IT1491A",2020-04-20,0.1652
2020,"IT1491A",2020-04-21,0.1696
2020,"IT1491A",2020-04-22,0.2826
2020,"IT1491A",2020-04-23,0.1
2020,"IT1491A",2020-04-24,0.2174
2020,"IT1491A",2020-04-25,0.1913
2020,"IT1491A",2020-04-26,0.1696
2020,"IT1491A",2020-04-27,0.2348
2020,"IT1491A",2020-04-28,0.1
2020,"IT1491A",2020-04-29,0.113
2020,"IT1491A",2020-04-30,0.113
2020,"IT1491A",2020-05-01,0.1
2020,"IT1491A",2020-05-02,0.113
