"reporting_year","station_eu_code","date","value"
2020,"IT2282A","2020-01-01",63
2020,"IT2282A","2020-01-02",51
2020,"IT2282A","2020-01-03",41
2020,"IT2282A","2020-01-04",31
2020,"IT2282A","2020-01-05",33
2020,"IT2282A","2020-01-06",46
2020,"IT2282A","2020-01-07",31
2020,"IT2282A","2020-01-08",33
2020,"IT2282A","2020-01-09",44
2020,"IT2282A","2020-01-10",54
2020,"IT2282A","2020-01-11",34
2020,"IT2282A","2020-01-12",43
2020,"IT2282A","2020-01-13",72
2020,"IT2282A","2020-01-14",60
2020,"IT2282A","2020-01-15",77
2020,"IT2282A","2020-01-16",70
2020,"IT2282A","2020-01-17",51
2020,"IT2282A","2020-01-18",38
2020,"IT2282A","2020-01-19",30
2020,"IT2282A","2020-01-20",15
2020,"IT2282A","2020-01-21",32
2020,"IT2282A","2020-01-22",42
2020,"IT2282A","2020-01-23",71
2020,"IT2282A","2020-01-24",62
2020,"IT2282A","2020-01-25",73
2020,"IT2282A","2020-01-26",75
2020,"IT2282A","2020-01-27",66
2020,"IT2282A","2020-01-28",55
2020,"IT2282A","2020-01-29",NA
2020,"IT2282A","2020-01-30",18
2020,"IT2282A","2020-01-31",51
2020,"IT2282A","2020-02-01",63
2020,"IT2282A","2020-02-02",36
2020,"IT2282A","2020-02-03",23
2020,"IT2282A","2020-02-04",25
2020,"IT2282A","2020-02-05",19
2020,"IT2282A","2020-02-06",37
2020,"IT2282A","2020-02-07",32
2020,"IT2282A","2020-02-08",51
2020,"IT2282A","2020-02-09",64
2020,"IT2282A","2020-02-10",62
2020,"IT2282A","2020-02-11",21
2020,"IT2282A","2020-02-12",12
2020,"IT2282A","2020-02-13",27
2020,"IT2282A","2020-02-14",29
2020,"IT2282A","2020-02-15",50
2020,"IT2282A","2020-02-16",73
2020,"IT2282A","2020-02-17",35
2020,"IT2282A","2020-02-18",55
2020,"IT2282A","2020-02-19",34
2020,"IT2282A","2020-02-20",23
2020,"IT2282A","2020-02-21",36
2020,"IT2282A","2020-02-22",57
2020,"IT2282A","2020-02-23",51
2020,"IT2282A","2020-02-24",56
2020,"IT2282A","2020-02-25",73
2020,"IT2282A","2020-02-26",31
2020,"IT2282A","2020-02-27",6
2020,"IT2282A","2020-02-28",12
2020,"IT2282A","2020-02-29",25
2020,"IT2282A","2020-03-01",41
2020,"IT2282A","2020-03-02",22
2020,"IT2282A","2020-03-03",8
2020,"IT2282A","2020-03-04",9
2020,"IT2282A","2020-03-05",25
2020,"IT2282A","2020-03-06",24
2020,"IT2282A","2020-03-07",6
2020,"IT2282A","2020-03-08",10
2020,"IT2282A","2020-03-09",20
2020,"IT2282A","2020-03-10",26
