"reporting_year","station_eu_code","date","CO"
2020,"IT1493A",2020-02-18,1.1818
2020,"IT1493A",2020-02-19,1.2545
2020,"IT1493A",2020-02-20,1.3545
2020,"IT1493A",2020-02-21,1.5045
2020,"IT1493A",2020-02-22,1.1545
2020,"IT1493A",2020-02-23,1.2318
2020,"IT1493A",2020-02-24,0.8727
2020,"IT1493A",2020-02-25,0.8318
2020,"IT1493A",2020-02-26,0.7318
2020,"IT1493A",2020-02-27,0.8227
2020,"IT1493A",2020-02-28,0.8091
2020,"IT1493A",2020-02-29,1.0091
2020,"IT1493A",2020-03-01,0.9773
2020,"IT1493A",2020-03-02,0.7182
2020,"IT1493A",2020-03-03,0.8409
2020,"IT1493A",2020-03-04,0.8095
2020,"IT1493A",2020-03-05,0.6182
2020,"IT1493A",2020-03-06,0.4136
2020,"IT1493A",2020-03-07,0.6091
2020,"IT1493A",2020-03-08,0.6227
2020,"IT1493A",2020-03-09,0.7955
2020,"IT1493A",2020-03-10,0.5909
2020,"IT1493A",2020-03-11,0.7409
2020,"IT1493A",2020-03-12,0.6
2020,"IT1493A",2020-03-13,0.5727
2020,"IT1493A",2020-03-14,0.5727
2020,"IT1493A",2020-03-15,0.4727
2020,"IT1493A",2020-03-16,0.5636
2020,"IT1493A",2020-03-17,0.6227
2020,"IT1493A",2020-03-18,0.6909
2020,"IT1493A",2020-03-19,0.6636
2020,"IT1493A",2020-03-20,0.7045
2020,"IT1493A",2020-03-21,0.7091
2020,"IT1493A",2020-03-22,0.6636
2020,"IT1493A",2020-03-23,0.5091
2020,"IT1493A",2020-03-24,0.6136
2020,"IT1493A",2020-03-25,0.65
2020,"IT1493A",2020-03-26,0.5409
2020,"IT1493A",2020-03-27,0.78
2020,"IT1493A",2020-03-28,0.5818
2020,"IT1493A",2020-03-29,0.6182
2020,"IT1493A",2020-03-30,0.65
2020,"IT1493A",2020-03-31,0.6409
