"reporting_year","station_eu_code","date","SO2"
2020,"IT0862A",2020-04-23,1.73913043478261
2020,"IT0862A",2020-04-24,1.65217391304348
2020,"IT0862A",2020-04-25,1.39130434782609
2020,"IT0862A",2020-04-26,1.39130434782609
2020,"IT0862A",2020-04-27,1.21739130434783
2020,"IT0862A",2020-04-28,1
2020,"IT0862A",2020-04-29,1.1304347826087
2020,"IT0862A",2020-04-30,1.34782608695652
2020,"IT0862A",2020-05-01,1.1304347826087
2020,"IT0862A",2020-05-02,1.21739130434783
2020,"IT0862A",2020-05-03,0.869565217391304
2020,"IT0862A",2020-05-04,0.869565217391304
2020,"IT0862A",2020-05-05,1.08695652173913
2020,"IT0862A",2020-05-06,0.260869565217391
2020,"IT0862A",2020-05-07,0.0869565217391304
2020,"IT0862A",2020-05-08,0.347826086956522
2020,"IT0862A",2020-05-09,0.652173913043478
2020,"IT0862A",2020-05-10,1.08695652173913
2020,"IT0862A",2020-05-11,1
2020,"IT0862A",2020-05-12,0.565217391304348
2020,"IT0862A",2020-05-13,0.782608695652174
2020,"IT0862A",2020-05-14,1
2020,"IT0862A",2020-05-15,0.521739130434783
2020,"IT0862A",2020-05-16,0.0869565217391304
2020,"IT0862A",2020-05-17,0.0434782608695652
2020,"IT0862A",2020-05-18,0.0434782608695652
2020,"IT0862A",2020-05-19,0.91304347826087
2020,"IT0862A",2020-05-20,0.65
2020,"IT0862A",2020-05-21,1
2020,"IT0862A",2020-05-22,0.222222222222222
2020,"IT0862A",2020-05-23,0
2020,"IT0862A",2020-05-24,0
2020,"IT0862A",2020-05-25,0.0434782608695652
2020,"IT0862A",2020-05-26,0
2020,"IT0862A",2020-05-27,0
2020,"IT0862A",2020-05-28,0
2020,"IT0862A",2020-05-29,0
2020,"IT0862A",2020-05-30,0.391304347826087
2020,"IT0862A",2020-05-31,0.391304347826087
2020,"IT0862A",2020-06-01,0.173913043478261
2020,"IT0862A",2020-06-02,0.565217391304348
2020,"IT0862A",2020-06-03,1
2020,"IT0862A",2020-06-04,1.08695652173913
2020,"IT0862A",2020-06-05,1.26086956521739
2020,"IT0862A",2020-06-06,0.91304347826087
2020,"IT0862A",2020-06-07,1
2020,"IT0862A",2020-06-08,1
2020,"IT0862A",2020-06-09,0.695652173913043
2020,"IT0862A",2020-06-10,0.521739130434783
2020,"IT0862A",2020-06-11,0.652173913043478
2020,"IT0862A",2020-06-12,0.608695652173913
2020,"IT0862A",2020-06-13,1.08695652173913
2020,"IT0862A",2020-06-14,0.956521739130435
2020,"IT0862A",2020-06-15,0.91304347826087
2020,"IT0862A",2020-06-16,0.739130434782609
2020,"IT0862A",2020-06-17,0.695652173913043
2020,"IT0862A",2020-06-18,0.217391304347826
2020,"IT0862A",2020-06-19,0.434782608695652
2020,"IT0862A",2020-06-20,0.217391304347826
2020,"IT0862A",2020-06-21,0.478260869565217
2020,"IT0862A",2020-06-22,0.739130434782609
2020,"IT0862A",2020-06-23,0.739130434782609
2020,"IT0862A",2020-06-24,0.695652173913043
2020,"IT0862A",2020-06-25,0.869565217391304
2020,"IT0862A",2020-06-26,0.782608695652174
2020,"IT0862A",2020-06-27,1.21739130434783
2020,"IT0862A",2020-06-28,1.30434782608696
2020,"IT0862A",2020-06-29,0.869565217391304
2020,"IT0862A",2020-06-30,1
2020,"IT1187A",2020-01-01,0.130434782608696
2020,"IT1187A",2020-01-02,0.0869565217391304
2020,"IT1187A",2020-01-03,0.0869565217391304
2020,"IT1187A",2020-01-04,0.0434782608695652
2020,"IT1187A",2020-01-05,0
2020,"IT1187A",2020-01-06,0
2020,"IT1187A",2020-01-07,0.0434782608695652
2020,"IT1187A",2020-01-08,0.173913043478261
2020,"IT1187A",2020-01-09,0.130434782608696
2020,"IT1187A",2020-01-10,0.0434782608695652
2020,"IT1187A",2020-01-11,0
2020,"IT1187A",2020-01-12,0
2020,"IT1187A",2020-01-13,0
2020,"IT1187A",2020-01-14,0.0434782608695652
2020,"IT1187A",2020-01-15,0
2020,"IT1187A",2020-01-16,0
2020,"IT1187A",2020-01-17,0.0434782608695652
2020,"IT1187A",2020-01-18,0.0434782608695652
2020,"IT1187A",2020-01-19,0
2020,"IT1187A",2020-01-20,0
2020,"IT1187A",2020-01-21,0
2020,"IT1187A",2020-01-22,0
2020,"IT1187A",2020-01-23,0
2020,"IT1187A",2020-01-24,0
2020,"IT1187A",2020-01-25,0
2020,"IT1187A",2020-01-26,0
2020,"IT1187A",2020-01-27,0
2020,"IT1187A",2020-01-28,0
2020,"IT1187A",2020-01-29,0
2020,"IT1187A",2020-01-30,0
2020,"IT1187A",2020-01-31,0
2020,"IT1187A",2020-02-01,0
2020,"IT1187A",2020-02-02,0
2020,"IT1187A",2020-02-03,0
