"reporting_year","station_eu_code","date","value"
2020,"IT0825A",2020-06-21,5
2020,"IT0825A",2020-06-22,6
2020,"IT0825A",2020-06-23,8
2020,"IT0825A",2020-06-24,11
2020,"IT0825A",2020-06-25,15
2020,"IT0825A",2020-06-26,12
2020,"IT0825A",2020-06-27,11
2020,"IT0825A",2020-06-28,11
2020,"IT0825A",2020-06-29,9
2020,"IT0825A",2020-06-30,10
2020,"IT0956A",2020-01-01,90
2020,"IT0956A",2020-01-02,58
2020,"IT0956A",2020-01-03,55
2020,"IT0956A",2020-01-04,50
2020,"IT0956A",2020-01-05,27
2020,"IT0956A",2020-01-06,10
2020,"IT0956A",2020-01-07,40
2020,"IT0956A",2020-01-08,52
2020,"IT0956A",2020-01-09,54
2020,"IT0956A",2020-01-12,46
2020,"IT0956A",2020-01-13,49
2020,"IT0956A",2020-01-14,40
2020,"IT0956A",2020-01-15,48
2020,"IT0956A",2020-01-16,49
2020,"IT0956A",2020-01-17,45
2020,"IT0956A",2020-01-18,24
2020,"IT0956A",2020-01-19,23
2020,"IT0956A",2020-01-20,14
2020,"IT0956A",2020-01-21,21
2020,"IT0956A",2020-01-22,35
2020,"IT0956A",2020-01-23,47
2020,"IT0956A",2020-01-24,45
2020,"IT0956A",2020-01-25,24
2020,"IT0956A",2020-01-26,23
2020,"IT0956A",2020-01-27,31
2020,"IT0956A",2020-01-28,10
2020,"IT0956A",2020-01-29,14
2020,"IT0956A",2020-01-30,26
2020,"IT0956A",2020-01-31,26
2020,"IT0956A",2020-02-01,35
2020,"IT0956A",2020-02-02,25
2020,"IT0956A",2020-02-03,22
2020,"IT0956A",2020-02-04,20
2020,"IT0956A",2020-02-07,24
2020,"IT0956A",2020-02-08,36
2020,"IT0956A",2020-02-09,30
2020,"IT0956A",2020-02-10,15
2020,"IT0956A",2020-02-11,15
2020,"IT0956A",2020-02-12,26
2020,"IT0956A",2020-02-13,19
2020,"IT0956A",2020-02-14,9
2020,"IT0956A",2020-02-15,18
2020,"IT0956A",2020-02-16,31
2020,"IT0956A",2020-02-17,34
2020,"IT0956A",2020-02-18,27
2020,"IT0956A",2020-02-19,21
2020,"IT0956A",2020-02-20,18
2020,"IT0956A",2020-02-21,26
2020,"IT0956A",2020-02-22,23
2020,"IT0956A",2020-02-23,26
2020,"IT0956A",2020-02-24,17
2020,"IT0956A",2020-02-25,15
2020,"IT0956A",2020-02-26,8
2020,"IT0956A",2020-02-27,8
2020,"IT0956A",2020-02-28,6
2020,"IT0956A",2020-02-29,11
2020,"IT0956A",2020-03-01,0
2020,"IT0956A",2020-03-03,7
2020,"IT0956A",2020-03-04,7
2020,"IT0956A",2020-03-05,10
2020,"IT0956A",2020-03-06,6
2020,"IT0956A",2020-03-07,7
2020,"IT0956A",2020-03-08,8
2020,"IT0956A",2020-03-09,14
2020,"IT0956A",2020-03-10,15
2020,"IT0956A",2020-03-11,21
2020,"IT0956A",2020-03-12,16
2020,"IT0956A",2020-03-13,25
2020,"IT0956A",2020-03-15,12
2020,"IT0956A",2020-03-19,19
2020,"IT0956A",2020-03-20,19
2020,"IT0956A",2020-03-24,5
2020,"IT0956A",2020-03-25,0
2020,"IT0956A",2020-03-27,4
2020,"IT0956A",2020-03-28,10
2020,"IT0956A",2020-03-29,13
2020,"IT0956A",2020-03-30,13
2020,"IT0956A",2020-03-31,8
2020,"IT0956A",2020-04-02,13
2020,"IT0956A",2020-04-03,17
2020,"IT0956A",2020-04-04,14
2020,"IT0956A",2020-04-05,14
2020,"IT0956A",2020-04-06,0
2020,"IT0956A",2020-04-08,25
2020,"IT0956A",2020-04-09,27
2020,"IT0956A",2020-04-10,24
2020,"IT0956A",2020-04-11,24
2020,"IT0956A",2020-04-12,23
2020,"IT0956A",2020-04-13,22
2020,"IT0956A",2020-04-14,17
2020,"IT0956A",2020-04-15,7
2020,"IT0956A",2020-04-18,9
2020,"IT0956A",2020-04-19,12
2020,"IT0956A",2020-04-20,9
2020,"IT0956A",2020-04-21,10
2020,"IT0956A",2020-04-22,6
2020,"IT0956A",2020-04-23,8
2020,"IT0956A",2020-04-24,14
