"reporting_year","station_eu_code","date","PM10"
2020,"IT2059A",2020-05-16,41.2167
2020,"IT2059A",2020-05-17,18.575
2020,"IT2059A",2020-05-18,17.775
2020,"IT2059A",2020-05-19,12.6583
2020,"IT2059A",2020-05-20,14.0208
2020,"IT2059A",2020-05-21,14.5167
2020,"IT2059A",2020-05-22,14.9458
2020,"IT2059A",2020-05-23,16.3375
2020,"IT2059A",2020-05-24,23.9
2020,"IT2059A",2020-05-25,18.9458
2020,"IT2059A",2020-05-26,10.7625
2020,"IT2059A",2020-05-27,9.9042
2020,"IT2059A",2020-05-28,9.8917
2020,"IT2059A",2020-05-29,7.4583
2020,"IT2059A",2020-05-30,8.6417
2020,"IT2059A",2020-05-31,5.2667
2020,"IT2059A",2020-06-01,11.2917
2020,"IT2059A",2020-06-02,8.725
2020,"IT2059A",2020-06-03,7.6125
2020,"IT2059A",2020-06-04,21.7667
2020,"IT2059A",2020-06-05,23.2208
2020,"IT2059A",2020-06-06,21.3417
2020,"IT2059A",2020-06-07,19.9792
2020,"IT2059A",2020-06-08,19.3958
2020,"IT2059A",2020-06-09,16.9792
2020,"IT2059A",2020-06-10,16.2792
2020,"IT2059A",2020-06-11,11.5375
2020,"IT2059A",2020-06-12,20.0833
2020,"IT2059A",2020-06-13,37.4917
2020,"IT2059A",2020-06-14,23.225
2020,"IT2059A",2020-06-15,16.7417
2020,"IT2059A",2020-06-16,13.2792
2020,"IT2059A",2020-06-17,17.3333
2020,"IT2059A",2020-06-18,15.6583
2020,"IT2059A",2020-06-19,12.6708
2020,"IT2059A",2020-06-20,19.125
2020,"IT2059A",2020-06-21,24.1583
2020,"IT2059A",2020-06-22,20.7208
2020,"IT2059A",2020-06-23,16.3375
2020,"IT2059A",2020-06-24,10.4125
2020,"IT2059A",2020-06-25,13.0917
2020,"IT2059A",2020-06-26,15.1625
2020,"IT2059A",2020-06-27,14.25
2020,"IT2059A",2020-06-28,13.0375
2020,"IT2059A",2020-06-29,11.6333
2020,"IT2059A",2020-06-30,12.4
2020,"IT1397A",2020-01-03,17.1
2020,"IT1397A",2020-01-04,25.7
2020,"IT1397A",2020-01-05,20.6
2020,"IT1397A",2020-01-06,21.6
2020,"IT1397A",2020-01-07,13.9
2020,"IT1397A",2020-01-08,13.8
