"reporting_year","station_eu_code","date","PM10"
2020,"IT2205A",2020-05-13,22.37
2020,"IT2205A",2020-05-14,54.6
2020,"IT2205A",2020-05-15,93.47
2020,"IT2205A",2020-05-16,37.8
2020,"IT2205A",2020-05-17,55.24
2020,"IT2205A",2020-05-18,30.66
2020,"IT2205A",2020-05-19,0.16
2020,"IT2205A",2020-05-20,12.63
2020,"IT2205A",2020-05-21,10.31
2020,"IT2205A",2020-05-22,14.08
2020,"IT2205A",2020-05-23,11.71
2020,"IT2205A",2020-05-24,12.13
2020,"IT2205A",2020-05-25,12.21
2020,"IT2205A",2020-05-26,8.72
2020,"IT2205A",2020-05-27,10.3
2020,"IT2205A",2020-05-28,7.96
2020,"IT2205A",2020-05-29,12.35
2020,"IT2205A",2020-05-30,10.1
2020,"IT2205A",2020-05-31,8.04
2020,"IT2205A",2020-06-01,8.07
2020,"IT2205A",2020-06-02,7.75
2020,"IT2205A",2020-06-03,11.7
2020,"IT2205A",2020-06-04,7.64
2020,"IT2205A",2020-06-05,12.87
2020,"IT2205A",2020-06-06,13.3
2020,"IT2205A",2020-06-07,15.49
2020,"IT2205A",2020-06-08,12.09
2020,"IT2205A",2020-06-10,0.35
2020,"IT2205A",2020-06-11,12.24
2020,"IT2205A",2020-06-12,9.78
2020,"IT2205A",2020-06-13,13.38
2020,"IT2205A",2020-06-14,13.92
2020,"IT2205A",2020-06-15,12.62
2020,"IT2205A",2020-06-16,16.43
2020,"IT2205A",2020-06-17,15.79
2020,"IT2205A",2020-06-18,10.86
2020,"IT2205A",2020-06-19,10.62
2020,"IT2205A",2020-06-20,13.46
2020,"IT2205A",2020-06-21,10.36
2020,"IT2205A",2020-06-22,0.74
2020,"IT2205A",2020-06-23,13.76
2020,"IT2205A",2020-06-24,16.35
2020,"IT2205A",2020-06-25,14.28
2020,"IT2205A",2020-06-26,14.65
2020,"IT2205A",2020-06-27,16.39
2020,"IT2205A",2020-06-30,0.58
2020,"IT1897A",2020-01-01,33.72
2020,"IT1897A",2020-01-02,21.32
2020,"IT1897A",2020-01-03,2.65
2020,"IT1897A",2020-01-04,16.04
2020,"IT1897A",2020-01-05,0.41
2020,"IT1897A",2020-01-06,8.78
2020,"IT1897A",2020-01-07,9.27
2020,"IT1897A",2020-01-08,22.83
2020,"IT1897A",2020-01-09,0
2020,"IT1897A",2020-01-10,26.76
2020,"IT1897A",2020-01-11,34.26
2020,"IT1897A",2020-01-12,27.18
2020,"IT1897A",2020-01-13,26.52
2020,"IT1897A",2020-01-14,25.25
2020,"IT1897A",2020-01-15,30.58
2020,"IT1897A",2020-01-16,34.05
2020,"IT1897A",2020-01-17,29.08
2020,"IT1897A",2020-01-18,16.38
2020,"IT1897A",2020-01-19,21.14
2020,"IT1897A",2020-01-20,16.99
2020,"IT1897A",2020-01-21,0
2020,"IT1897A",2020-01-22,27.02
2020,"IT1897A",2020-01-23,25.71
2020,"IT1897A",2020-01-24,30.51
2020,"IT1897A",2020-01-25,25.71
2020,"IT1897A",2020-01-26,39.49
2020,"IT1897A",2020-01-27,29.32
2020,"IT1897A",2020-01-28,12.12
2020,"IT1897A",2020-01-29,17.31
2020,"IT1897A",2020-01-30,20.22
2020,"IT1897A",2020-01-31,17.11
2020,"IT1897A",2020-02-01,12.94
2020,"IT1897A",2020-02-02,8.5
2020,"IT1897A",2020-02-03,10.29
2020,"IT1897A",2020-02-04,33.38
2020,"IT1897A",2020-02-05,12.69
2020,"IT1897A",2020-02-06,17.61
2020,"IT1897A",2020-02-07,8.75
2020,"IT1897A",2020-02-08,16.2
2020,"IT1897A",2020-02-09,14.07
2020,"IT1897A",2020-02-10,19.97
2020,"IT1897A",2020-02-11,18.71
2020,"IT1897A",2020-02-12,26.51
2020,"IT1897A",2020-02-13,20.3
2020,"IT1897A",2020-02-14,25.06
2020,"IT1897A",2020-02-15,17.06
2020,"IT1897A",2020-02-16,12.3
2020,"IT1897A",2020-02-17,21.55
2020,"IT1897A",2020-02-18,19.1
2020,"IT1897A",2020-02-19,26.46
2020,"IT1897A",2020-02-20,14.69
2020,"IT1897A",2020-02-21,9.56
2020,"IT1897A",2020-02-22,16.54
2020,"IT1897A",2020-02-23,11.24
2020,"IT1897A",2020-02-24,23.03
2020,"IT1897A",2020-02-25,8.27
2020,"IT1897A",2020-02-26,21.05
2020,"IT1897A",2020-02-27,9.45
2020,"IT1897A",2020-02-28,16.2
2020,"IT1897A",2020-02-29,10.99
2020,"IT1897A",2020-03-01,23.04
2020,"IT1897A",2020-03-02,11.84
2020,"IT1897A",2020-03-03,7.35
2020,"IT1897A",2020-03-04,15.28
2020,"IT1897A",2020-03-05,9.1
2020,"IT1897A",2020-03-06,9.63
2020,"IT1897A",2020-03-07,10.37
2020,"IT1897A",2020-03-08,7.82
2020,"IT1897A",2020-03-09,9.34
2020,"IT1897A",2020-03-10,14.1
2020,"IT1897A",2020-03-11,13.74
2020,"IT1897A",2020-03-12,14.42
2020,"IT1897A",2020-03-13,17.15
2020,"IT1897A",2020-03-14,21.08
2020,"IT1897A",2020-03-15,20.82
2020,"IT1897A",2020-03-16,19.55
2020,"IT1897A",2020-03-17,13.91
2020,"IT1897A",2020-03-18,17.53
2020,"IT1897A",2020-03-19,21.08
2020,"IT1897A",2020-03-20,24.03
2020,"IT1897A",2020-03-21,24.96
2020,"IT1897A",2020-03-22,26.19
2020,"IT1897A",2020-03-23,15.2
2020,"IT1897A",2020-03-24,6.96
2020,"IT1897A",2020-03-25,0.03
2020,"IT1897A",2020-03-26,0.02
2020,"IT1897A",2020-03-27,0.02
2020,"IT1897A",2020-03-28,0.02
2020,"IT1897A",2020-03-29,0.03
2020,"IT1897A",2020-03-30,0.03
2020,"IT1897A",2020-03-31,0.02
2020,"IT1897A",2020-04-01,0.03
2020,"IT1897A",2020-04-02,0.02
2020,"IT1897A",2020-04-06,0
2020,"IT1897A",2020-04-07,23.87
2020,"IT1897A",2020-04-08,28.54
2020,"IT1897A",2020-04-09,22.36
2020,"IT1897A",2020-04-10,28.54
2020,"IT1897A",2020-04-11,39.24
2020,"IT1897A",2020-04-12,34.06
2020,"IT1897A",2020-04-13,25.49
2020,"IT1897A",2020-04-14,19.51
2020,"IT1897A",2020-04-15,9.97
2020,"IT1897A",2020-04-16,9.97
2020,"IT1897A",2020-04-17,12.37
2020,"IT1897A",2020-04-18,29.27
2020,"IT1897A",2020-04-19,39.75
2020,"IT1897A",2020-04-20,25.69
2020,"IT1897A",2020-04-21,18.62
2020,"IT1897A",2020-04-22,5.23
2020,"IT1897A",2020-04-23,8.56
2020,"IT1897A",2020-04-24,12.37
2020,"IT1897A",2020-04-25,11.44
2020,"IT1897A",2020-04-26,12.43
2020,"IT1897A",2020-04-27,12.84
2020,"IT1897A",2020-04-28,8.09
2020,"IT1897A",2020-04-29,8.02
2020,"IT1897A",2020-04-30,8.96
2020,"IT1897A",2020-05-01,8.56
2020,"IT1897A",2020-05-02,10.44
2020,"IT1897A",2020-05-03,9.58
2020,"IT1897A",2020-05-04,6.66
2020,"IT1897A",2020-05-05,5.22
2020,"IT1897A",2020-05-06,13.38
2020,"IT1897A",2020-05-07,9.04
2020,"IT1897A",2020-05-08,9.52
2020,"IT1897A",2020-05-09,14.2
2020,"IT1897A",2020-05-10,16.93
2020,"IT1897A",2020-05-11,16.97
2020,"IT1897A",2020-05-12,12.1
2020,"IT1897A",2020-05-13,24.69
2020,"IT1897A",2020-05-14,40.42
2020,"IT1897A",2020-05-15,59.47
2020,"IT1897A",2020-05-16,49.46
2020,"IT1897A",2020-05-17,42.75
2020,"IT1897A",2020-05-18,38.06
2020,"IT1897A",2020-05-19,30.95
2020,"IT1897A",2020-05-20,21.88
2020,"IT1897A",2020-05-21,8.09
2020,"IT1897A",2020-05-22,9.04
2020,"IT1897A",2020-05-23,8.57
2020,"IT1897A",2020-05-24,17.13
2020,"IT1897A",2020-05-25,6.23
2020,"IT1897A",2020-05-26,12.37
2020,"IT1897A",2020-05-27,10.52
2020,"IT1897A",2020-05-28,5.7
2020,"IT1897A",2020-05-29,9.92
2020,"IT1897A",2020-05-30,7.5
2020,"IT1897A",2020-05-31,7.13
2020,"IT1897A",2020-06-01,7.63
2020,"IT1897A",2020-06-02,6.66
2020,"IT1897A",2020-06-03,8.56
2020,"IT1897A",2020-06-04,4.76
2020,"IT1897A",2020-06-05,11.46
2020,"IT1897A",2020-06-06,13.26
2020,"IT1897A",2020-06-07,7.71
2020,"IT1897A",2020-06-08,9.04
2020,"IT1897A",2020-06-09,9.04
2020,"IT1897A",2020-06-10,7.36
2020,"IT1897A",2020-06-11,5.92
2020,"IT1897A",2020-06-12,9.04
2020,"IT1897A",2020-06-13,12.84
2020,"IT1897A",2020-06-14,8.09
2020,"IT1897A",2020-06-15,12.4
2020,"IT1897A",2020-06-16,11.12
2020,"IT1897A",2020-06-17,12.84
2020,"IT1897A",2020-06-18,6.18
2020,"IT1897A",2020-06-19,8.56
2020,"IT1897A",2020-06-20,11.42
2020,"IT1897A",2020-06-21,7.14
2020,"IT1897A",2020-06-22,12.74
2020,"IT1897A",2020-06-23,17.08
2020,"IT1897A",2020-06-24,13.98
2020,"IT1897A",2020-06-25,16.22
2020,"IT1897A",2020-06-26,21.32
2020,"IT1897A",2020-06-27,18.56
