"reporting_year","station_eu_code","date","SO2"
2020,"IT1753A",2020-05-22,3.7646
2020,"IT1753A",2020-05-23,3.4026
2020,"IT1753A",2020-05-24,3.5082
2020,"IT1753A",2020-05-25,3.5906
2020,"IT1753A",2020-05-26,3.2625
2020,"IT1753A",2020-05-27,2.9379
2020,"IT1753A",2020-05-28,3.8069
2020,"IT1753A",2020-05-29,6.4065
2020,"IT1753A",2020-05-30,7.9272
2020,"IT1753A",2020-05-31,7.5435
2020,"IT1753A",2020-06-01,7.1644
2020,"IT1753A",2020-06-02,7.5454
2020,"IT1753A",2020-06-03,9.3894
2020,"IT1753A",2020-06-04,10.8282
2020,"IT1753A",2020-06-05,12.425
2020,"IT1753A",2020-06-06,10.4083
2020,"IT1753A",2020-06-07,9.2878
2020,"IT1753A",2020-06-08,10.7264
2020,"IT1753A",2020-06-09,9.4686
2020,"IT1753A",2020-06-10,7.1816
2020,"IT1753A",2020-06-11,2.3726
2020,"IT1753A",2020-06-12,1.6889
2020,"IT1753A",2020-06-13,2.3356
2020,"IT1753A",2020-06-14,1.9275
2020,"IT1753A",2020-06-15,2.5011
2020,"IT1753A",2020-06-16,2.4974
2020,"IT1753A",2020-06-17,2.3987
2020,"IT1753A",2020-06-18,1.5909
2020,"IT1753A",2020-06-19,2.1915
2020,"IT1753A",2020-06-20,1.719
2020,"IT1753A",2020-06-21,1.764
2020,"IT1753A",2020-06-22,1.1359
2020,"IT1753A",2020-06-23,1.1258
2020,"IT1753A",2020-06-24,1.4037
2020,"IT1753A",2020-06-25,1.5729
2020,"IT1753A",2020-06-26,2.3949
2020,"IT1753A",2020-06-27,1.9235
2020,"IT1753A",2020-06-28,1.9362
2020,"IT1753A",2020-06-29,2.643
2020,"IT1753A",2020-06-30,1.9393
2020,"IT1800A",2020-01-01,0.8714
2020,"IT1800A",2020-01-02,0.9265
2020,"IT1800A",2020-01-03,1.6539
2020,"IT1800A",2020-01-04,2.4391
2020,"IT1800A",2020-01-05,1.9778
2020,"IT1800A",2020-01-06,1.3035
2020,"IT1800A",2020-01-07,2.0547
2020,"IT1800A",2020-01-08,1.8493
2020,"IT1800A",2020-01-09,1.9338
2020,"IT1800A",2020-01-10,2.6388
2020,"IT1800A",2020-01-11,2.7978
2020,"IT1800A",2020-01-12,2.8859
2020,"IT1800A",2020-01-13,3.1825
2020,"IT1800A",2020-01-14,3.2573
