"reporting_year","station_eu_code","date","SO2"
2020,"IT1180A",2020-05-30,1.31
2020,"IT1180A",2020-05-31,1.31
2020,"IT1180A",2020-06-01,1.31
2020,"IT1180A",2020-06-02,1.31
2020,"IT1180A",2020-06-03,1.31
2020,"IT1180A",2020-06-04,1.369175
2020,"IT1180A",2020-06-05,1.369056
2020,"IT1180A",2020-06-06,1.31
2020,"IT1180A",2020-06-07,1.31
2020,"IT1180A",2020-06-08,1.31
2020,"IT1180A",2020-06-09,1.31
2020,"IT1180A",2020-06-10,1.368344
2020,"IT1180A",2020-06-11,1.31
2020,"IT1180A",2020-06-12,1.31
2020,"IT1180A",2020-06-13,1.31
2020,"IT1180A",2020-06-14,1.31
2020,"IT1180A",2020-06-15,1.31
2020,"IT1180A",2020-06-16,1.31
2020,"IT1180A",2020-06-17,1.31
2020,"IT1180A",2020-06-18,1.31
2020,"IT1180A",2020-06-19,1.31
2020,"IT1180A",2020-06-20,1.31
2020,"IT1180A",2020-06-21,1.31
2020,"IT1180A",2020-06-22,1.31
2020,"IT1180A",2020-06-23,1.31
2020,"IT1180A",2020-06-24,1.31
2020,"IT1180A",2020-06-25,1.31
2020,"IT1180A",2020-06-26,1.31
2020,"IT1180A",2020-06-27,1.31
2020,"IT1180A",2020-06-28,1.31
2020,"IT1180A",2020-06-29,1.432067
2020,"IT1180A",2020-06-30,1.420345
