"station_eu_code";"modello";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT1037A;gam((value) ~ dclass + s(ptp) + s(v10m) + s(pblmax) + s(tmin2m) + s(rh) + s(jd, k=11), gamma=1.4, family=gaussian(link=log), data = tdf);5.6004668746971;6.37004691914404;31.3652292145796;40.5774977520965;0.581917738446779;0.516977612814819;0.91484375;0.00054711431138906;0.161173794892082
IT1065A;gam((value) ~ dclass + s(ptp) + s(jd, k=11) + s(v10m) + s(rh) + s(tmin2m) + s(tp) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);10.4172425873821;10.038912304073;108.518943124367;100.779760248869;0.54798182595384;0.613150118205615;0.848864526233359;0.00757402054272723;0.209579251526813
IT1222A;gam((value) ~ dclass + s(jd, k=11) + s(ptp) + s(wspeed) + s(t2m) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);12.4248213840876;11.6390126326943;154.376186426481;135.466615064019;0.695468570958437;0.714503317636645;0.786153846153846;0.00799636799599288;0.176416492720812
IT1453A;gam((value) ~ dclass + s(jd, k=11) + s(ptp) + s(pbl12) + s(wspeed) + s(tmin2m) + s(tp) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);12.1451338273052;11.2099691508611;147.504275683154;125.663408363258;0.749552638313459;0.778175458452395;0.930498773507768;0.00596397794392213;0.0988832873608611
IT1590A;gam((value) ~ dclass + s(pblmax) + s(ptp) + s(jd, k=11) + s(pbl00) + s(v10m) + s(t2m) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);11.0020229925869;10.3841824626333;121.044509929411;107.831245417262;0.735914244076452;0.759786656599021;0.831973898858075;0.00168109378385821;0.124075770181124
IT1619A;gam((value) ~ dclass + s(jd, k=11) + s(ptp) + s(pblmax) + s(t2m) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);6.8012462652502;7.8646686492994;46.2569507605798;61.8530129632729;0.792833411545461;0.711617949794485;0.920890937019969;0.00161189986641591;0.11866357548232
IT1871A;gam((value) ~ s(pbl12) + s(tmin2m) + s(ptp) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);13.7616685517593;12.3811628346514;189.38352132848;153.293193138154;0.687309452561519;0.643439002023835;0.783227848101266;0.00208046430530095;0.229752278800835
IT1936A;gam((value) ~ s(pbl12) + s(tmin2m) + s(ptp) + s(jd, k=11) + s(pblmin), gamma=1.4, family=gaussian(link=log), data = tdf);13.0218497697289;13.9805284962241;169.568571425389;195.455177033734;0.669655866607873;0.672732974381508;0.907965970610982;0.00856787002782982;0.171419410662975
IT0966A;gam((value) ~ s(jd, k=11) + s(ptp) + s(wspeed) + s(pblmax) + s(t2m) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);7.3613458484372;6.53214231217502;54.1894127003036;42.6688831865072;0.640665875668882;0.665559570764946;0.937601296596434;0.0102458152626418;0.12797061715
IT0804A;gam((value) ~ dclass + s(pblmax) + s(sp) + s(jd, k=11) + s(ptp) + s(u10m) + s(pwspeed) + s(tp) + s(rh) + s(tmin2m) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);10.2329312095483;9.49299804717373;104.712881139347;90.1170119236442;0.62315681530861;0.664107478458644;0.867834394904459;0.00931732863854491;0.160751981095093
IT0892A;gam((value) ~ dclass + s(pblmax) + s(ptp) + s(pwspeed) + s(t2m) + s(tp) + s(rh) + s(sp), gamma=1.4, family=gaussian(link=log), data = tdf);8.58837036547989;9.6743142974656;73.7601055346532;93.5923571261472;0.599070443977429;0.538401630871456;0.832402234636871;0.000979589079604286;0.265624114574431
IT0903A;gam((value) ~ dclass + s(jd, k=11) + s(u10m) + s(ptp) + s(pbl12) + s(sp) + s(t2m) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);8.81199708391824;9.45054524410493;77.6512926069835;89.3128054108744;0.661920906257699;0.657529672009395;0.908949416342412;0.00662884390501868;0.161920412863225
IT0940A;gam((value) ~ s(pblmax) + s(ptp) + s(tp) + s(pwspeed) + s(jd, k=11) + s(u10m) + s(t2m) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);8.83806548257518;8.72445690469177;78.1114014742869;76.1161482818239;0.584614488903174;0.658118816308396;0.92109375;0.00401624873433334;0.142615065196257
IT1043A;gam((value) ~ dclass + s(pblmax) + s(tmin2m) + s(sp) + s(jd, k=11) + s(pblmin) + s(tp) + s(rh) + s(ptp) + s(v10m) + s(u10m) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);11.1725842888841;8.34249839341269;124.826639692219;69.5972794440934;0.505797281576911;0.67933008522137;0.859790491539081;0.000751749629205022;0.157084405313831
IT1048A;gam((value) ~ dclass + s(pblmax) + s(sp) + s(tmin2m) + s(u10m) + s(jd, k=11) + s(tp) + s(rh) + s(ptp) + s(v10m) + s(pwspeed), gamma=1.4, family=gaussian(link=log), data = tdf);9.06223291887107;8.30619634646572;82.1240654758705;68.9928977460405;0.60232197611013;0.656720096119749;0.840342679127726;0.000748462182889619;0.179990746441089
IT1159A;gam((value) ~ dclass + s(pblmax) + s(sp) + s(jd, k=11) + s(wspeed) + s(ptp) + s(t2m) + s(rh) + s(tp) + s(pwspeed) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);9.4991625819998;8.54894759941151;90.2340897592651;73.0845050574838;0.56907119812686;0.648844815631431;0.930124223602484;0.00634734548373025;0.153702043325478
IT1179A;gam((value) ~ s(jd, k=11) + s(pbl00) + s(tmin2m) + s(pblmax), gamma=1.4, family=gaussian(link=log), data = tdf);11.1617115135651;10.1131244001853;124.583803912051;102.275285133623;0.460269247421868;0.517614494666797;0.853985793212312;0.00295017318799857;0.222137319010469
IT1204A;gam((value) ~ s(pbl12) + s(t2m) + s(pbl00) + s(jd, k=11) + s(wspeed) + s(rh) + s(tp) + s(ptp) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);9.22932124908463;9.18876145750243;85.1803707188051;84.4333371228823;0.604562027781664;0.64087169719304;0.895357985837923;0.00128370246377661;0.157921455378931
IT1451A;gam((value) ~ dclass + s(pblmax) + s(sp) + s(wspeed) + s(tmin2m) + s(ptp) + s(tp) + s(v10m) + s(pwspeed) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);9.06518894006208;9.30733303520928;82.1776505190239;86.626448228298;0.570591622736263;0.585426500078412;0.872257053291536;0.000960120004972499;0.206125749560448
IT1771A;gam((value) ~ dclass + s(pblmax) + s(tp) + s(sp) + s(t2m) + s(pwspeed) + s(wspeed) + s(ptp) + s(rh) + s(jd, k=11) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);10.3923911436361;8.31002748087558;108.001793682327;69.0565567329074;0.638230518119055;0.669767336373767;0.904541955350269;0.00343440758020216;0.147049625340846
IT1911A;gam((value) ~ dclass + s(sp) + s(pblmax) + s(ptp) + s(u10m) + s(t2m) + s(rh) + s(tp) + s(wspeed), gamma=1.4, family=gaussian(link=log), data = tdf);8.11823964173331;8.45515285028825;65.9058148806101;71.4896097217374;0.48686838991276;0.519346236804303;0.837154150197629;0.0074247044407283;0.252691046417849
IT1914A;gam((value) ~ s(pblmax) + s(tp) + s(ptp) + s(tmin2m) + s(sp) + s(rh) + s(jd, k=11), gamma=1.4, family=gaussian(link=log), data = tdf);11.8621246321284;10.913797595058;140.710000788146;119.110977945894;0.537127360340043;0.617056194116142;0.849250197316496;0.011543468270444;0.185644860688024
IT1915A;gam((value) ~ dclass + s(sp) + s(rh) + s(tmin2m) + s(tp) + s(ptp) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);7.39619614726724;6.84108858722259;54.7037174488507;46.8004930582271;0.528796494342634;0.55098875131768;0.810224632068164;0.00671206169174458;0.231508660224141
IT1918A;gam((value) ~ s(pbl12) + s(sp) + s(tmin2m) + s(wspeed) + s(tp) + s(rh) + s(ptp) + s(wdir), gamma=1.4, family=gaussian(link=log), data = tdf);9.07572138223372;9.60235996950366;82.3687186079344;92.2053169839263;0.61411102994056;0.645980718583519;0.855375096674401;0.00295470604208892;0.19236664304817
