"station_eu_code";"modello";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT1735A;gam((value) ~ dclass + s(jd, k=11) + s(wspeed) + s(t2m) + s(pbl00) + s(pbl12) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);5.00704557327135;5.19828794518944;25.0705053728162;27.0221975611018;0.824723216943516;0.823695174792281;0.972243639167309;0.000872317629964701;0.0463820297162561
IT1736A;gam((value) ~ dclass + s(jd, k=11) + s(pbl12) + s(tmin2m) + s(pbl00), gamma=1.4, family=gaussian(link=log), data = tdf);6.30550432983937;5.9056451720122;39.759384853623;34.876644897711;0.708800989068463;0.739172298642216;0.928459119496855;0.00496029031440493;0.0743679855537728
IT1739A;gam((value) ~ dclass + s(jd, k=11) + s(pblmin) + s(tmin2m) + s(sp) + s(v10m) + s(pbl00) + s(pblmax), gamma=1.4, family=gaussian(link=log), data = tdf);7.57709986122059;7.28935347419411;57.4124423069091;53.1346740717457;0.737740645520317;0.751222569214794;0.993865030674847;0.00135269931112158;0.0385387876466037
IT1746A;gam((value) ~ dclass + s(t2m) + s(pbl00) + s(jd, k=11) + s(pbl12) + s(u10m), gamma=1.4, family=gaussian(link=log), data = tdf);5.2531748915781;4.8329282595944;27.5958464415065;23.3571955623861;0.759413812367065;0.792697995298376;0.962727993655829;0.00198432745796635;0.0571726187885008
IT1826A;gam((value) ~ dclass + s(t2m) + s(pblmax) + s(pblmin) + s(jd, k=11) + s(ptp) + s(v10m) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);6.35123087980366;5.78156742897087;40.3381336885715;33.4265219357368;0.824167290081476;0.839273961580618;0.952119309262166;0.000150906706518652;0.0483885693678335
IT1865A;gam((value) ~ dclass + s(t2m) + s(pbl12) + s(jd, k=11) + s(tp) + s(pblmin), gamma=1.4, family=gaussian(link=log), data = tdf);5.1694844473914;4.87268301959172;26.7235694518216;23.7430398094175;0.756180512043561;0.777419378783844;0.962025316455696;0.00282776092166265;0.0580102798537276
IT1868A;gam((value) ~ dclass + s(tmin2m) + s(pblmin) + s(jd, k=11) + s(pblmax) + s(tp) + s(pbl00), gamma=1.4, family=gaussian(link=log), data = tdf);6.43404233666079;6.30863828102939;41.3969007899435;39.7989169608695;0.722796673612716;0.753246893221776;0.985236985236985;0.000875935556808237;0.0566937421292062
IT1869A;gam((value) ~ dclass + s(jd, k=11) + s(pblmin) + s(tmin2m) + s(ptp) + s(u10m) + s(tp) + s(pblmax), gamma=1.4, family=gaussian(link=log), data = tdf);5.73265886748201;5.28460239165946;32.8633776909201;27.9270224379329;0.650227222567947;0.699410142391593;0.993850883935434;0.00171362377441578;0.0485827524586901
IT1873A;gam((value) ~ dclass + s(jd, k=11) + s(pblmax) + s(v10m) + s(t2m) + s(ptp) + s(pbl00), gamma=1.4, family=gaussian(link=log), data = tdf);7.27224935715335;6.92553813683862;52.8856107126173;47.9630784848062;0.811985382100211;0.784932212275203;0.967816091954023;0.00141283291414662;0.0560888583971431
IT1876A;gam((value) ~ dclass + s(jd, k=11) + s(pblmax) + s(tp) + s(tmin2m) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);6.57953939653701;6.13334336129351;43.2903386705826;37.6179007875232;0.738931936604363;0.793118790467015;0.942040185471406;0.0026650085718579;0.0595912462670803
